INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
R9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=Archaic Proto-Albanian,null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT},null{ABSENT}
R50,,,,,,,*/ɦˌɑːˈerɑ/,,,,,*/ɦˈejsɑmmon/,,,,,,,*/kˌɑpnˈon/,,,*/ɡˌɑwsˈɑːfon/,,,*/ɡrˈɑmmɑ/,,*/ɦˌɔːlˈenɑː/,*/kˌerɑsˈiːɑ/,,,,,,*/sˈɑrkon/,,*/sˈɑːsis/,*/skˈɑlmɑːn/,*/skˈɑripʰɑ/,,*/skˈɑːpon/,*/skˌɑmpˈiːnon/,,*/stˈɑmnɑ/,*/stˈeripʰɑ/,,*/spˈɑron/,*/spˈɑrɡɑnon/,*/spˈɑrtɑ/,*/spˈɛːlɑiɑ/,*/ɦˌɑspellˈon/,*/spˈonɡiɑ/,*/tʰˈipʰɑːn/,*/tˈomɑːron/,,,,*/tʰˈumbrɑː/,,*/dˌurrhˈɑcum/,*/drˈɑɡmɑː/,*/drˈɑpɑnon/,*/drˈiwɑston/,,,,,*/ɦˌɑjɡiɑlˈon/,*/diˈɑːmeron/,,,,*/hˌɑjd͡zˈiːd͡zɑː/,,,,*/nɑiːssˈon/,,*/lˈɑkʰɑnon/,,,*/lˌekˈɑnɛːn/,,*/ɦelɛːwˈɑːnioː/,*/lˈuːmɑ/,,,*/ɦˌɑrˈenton/,,,,,,,*/pˈɑwlɑ/,,,,*/pˌerˈɑɔː/,,,*/pˈelɑɡon/,,,,,,*/prˈɑson/,*/brˈoːtɑkʰon/,*/brˈukɑː/,,,,,,,,,,,*/mˈɑrɑdrion/,*/mˈɑtɛː/,*/mˌɑlˈɑɡɑː/,*/mˌɑstˈikʰinon/,*/mˌɑnˈiːɑ/,*/mˈɑrɑdriɑ/,*/mˈɑnɡɑnon/,,*/mˈitɑ/,*/mˌɑːkʰɑnˈɑː/,*/mˈɑːlɑ/
R51,,,,,,,,,*/ɦˈɛːrəmon/,,,,,,,,,*/kˈɑltʰənɑ/,,,*/kˌokkˈuməlon/,,,,,,,,,,,,,,,,,*/skˈɑrəpʰɑ/,,,,,,*/stˈerəpʰɑ/,,,,,,,,,,,,,,,,,,,,,,,,*/diˈɑːməron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈikʰənon/,,,,,,,
R52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ləkˈɑnɛːn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R53,,,,,,,,,,,,,,,,,,,,,*/kəkkˈuməlon/,,*/kərsɔːtˈon/,,,,,,,,,,,,*/sərˈittioː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skˌumpˈiːnon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R55,,,,,,,,,,,,,,,,,,,,,*/kəkkˈumbəlon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sərˈittjoː/,,,,,,,,,,,,,,*/spˈɛːlɑjɑ/,,*/spˈonɡjɑ/,,,,,,,,,,,,,,,,*/ɦˌɑjɡjɑlˈon/,*/djˈɑːməron/,,,,,,,,,,,,,,,*/ɦelɛːwˈɑːnjoː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑrɑdrjon/,,,,,*/mˈɑrɑdrjɑ/,,,,,
R57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sərˈitcoː/,,,,,,,,,,,,,,,,*/spˈonɟɑ/,,,,,,,,,,,,,,,,*/ɦˌɑjɟɑlˈon/,*/ɟˈɑːməron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sərˈitt͡ʃoː/,,,,,,,,,,,,,,,,*/spˈond͡ʒɑ/,,,,,,,,*/dˌurrhˈɑt͡ʃum/,,,,,,,,*/ɦˌɑjd͡ʒɑlˈon/,*/d͡ʒˈɑːməron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˈomˈɑːron/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/trˌɑntˈɑfˈyllɔn/,,,,,,*/drˈiwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑrˈɑdrjon/,,,,,*/mˈɑrˈɑdrjɑ/,,,,,
R62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˌomˈɑːron/,,,*/trˌɑntˌɑfˈyllɔn/,,,,,,*/drˌiwˈɑston/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑrˈɑdrjon/,,,,,*/mˌɑrˈɑdrjɑ/,,,,,
R63,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɦˌɔːlˈenɑ/,,,,,,,,,,*/skˈɑlmɑn/,,,,,,,,,,,,,,,*/tʰˈipʰɑn/,,,,,*/tʰˈumbrɑ/,,,*/drˈɑɡmɑ/,,,,,,,,,,,,*/hˌɑjd͡zˈiːd͡zɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/brˈukɑ/,,,,,,,,,,,,,*/mˌɑlˈɑɡɑ/,,,,,,,,
